Frame,RMSD,RoG,SaSa,RMSF
1590,6.4767747,4.76024057777356,867.96045,4.287979
1591,6.4823346,4.75818281212764,860.8731,4.2863755
1592,6.485283,4.76212512313611,888.6107,4.2873216
1593,6.4546447,4.76020772453822,884.7599,4.2860847
1594,6.470841,4.76307660706509,886.9978,4.2875004
1595,6.456186,4.76754036401859,884.42975,4.2851343
1596,6.485765,4.76117517483609,868.1172,4.287751
1597,6.4586525,4.7596775402554,882.2292,4.2884107
1598,6.459516,4.75959893001675,894.97485,4.2883224
1599,6.4330015,4.76025263885049,895.72266,4.2896156
1600,6.4363594,4.76223534847727,890.0473,4.288192
1601,6.4719205,4.76236885074481,882.81757,4.2907267
1602,6.469182,4.75946679449036,891.0162,4.291678
1603,6.4722843,4.76101805801913,894.96155,4.29075
1604,6.490938,4.76031801001342,886.0683,4.2910395
1605,6.4916844,4.76069368795037,876.13196,4.289414
1606,6.4435863,4.75994675020333,880.613,4.2881727
1607,6.468315,4.76436771568195,895.5998,4.2909064
1608,6.474481,4.75889472560101,881.33636,4.2875037
1609,6.4989376,4.76379741782949,872.7313,4.2873693
1610,6.485643,4.76035977244046,878.4754,4.2868037
1611,6.482638,4.76571226927668,883.3311,4.28732
1612,6.4933267,4.75492538007215,871.37463,4.2867866
1613,6.4966326,4.75691617042621,869.2471,4.2884507
1614,6.4908757,4.76136363917141,883.4881,4.28893
1615,6.47386,4.760501052182,877.2891,4.2886105
1616,6.4834733,4.75940282009672,874.47144,4.288851
1617,6.4667096,4.75936272137848,876.7424,4.289072
1618,6.478446,4.7630251740379,874.19586,4.287488
1619,6.4873066,4.76684187010672,875.5147,4.286826
1620,6.4993534,4.76415089896017,880.8972,4.2874045
1621,6.4927664,4.7638751866223,883.9921,4.2888975
1622,6.4968543,4.76224291913504,875.33875,4.287941
1623,6.461225,4.75586632405518,882.32166,4.287477
1624,6.467658,4.76191319941826,881.79333,4.2866564
1625,6.4641304,4.76144058342189,873.0875,4.290251
1626,6.4594083,4.75716395224989,873.2777,4.2900333
1627,6.4549665,4.76008883340164,877.1,4.2885485
1628,6.454316,4.75937433779378,888.82,4.289594
1629,6.443686,4.75774233452724,884.776,4.290277
1630,6.439035,4.75979904657134,871.7439,4.290833
1631,6.432613,4.75797951815715,879.268,4.287673
1632,6.4364696,4.76203087176261,871.1098,4.287584
1633,6.4625893,4.75720057518127,867.9899,4.2875752
1634,6.4494033,4.76203211812738,885.084,4.286934
1635,6.4943337,4.76297197492894,880.48706,4.2868953
1636,6.487509,4.76261267520836,872.3517,4.2884493
1637,6.480808,4.75826592564949,876.3738,4.2874694
1638,6.4918723,4.76026380358016,882.59247,4.2901096
1639,6.4683275,4.76174109768239,882.9084,4.2862496
1640,6.4756856,4.75944752531602,870.2709,4.289199
1641,6.4761686,4.75806996861019,879.28845,4.2934628
1642,6.4777102,4.76148229850556,877.9294,4.2892375
1643,6.493573,4.75943611822429,878.3354,4.2878165
1644,6.4979453,4.76376941726934,868.91125,4.290202
1645,6.489423,4.76214050982471,889.3564,4.290124
1646,6.4747715,4.76089228007624,876.9037,4.289281
1647,6.477475,4.7617919272134,873.10767,4.2911797
1648,6.4606075,4.76225303929998,857.6172,4.2918167
1649,6.477553,4.76502097914864,882.05347,4.2897267
1650,6.493047,4.76271420322516,886.2234,4.291372
1651,6.4892054,4.76611830603451,884.7573,4.289391
1652,6.4690537,4.76273938839482,886.192,4.29162
1653,6.476886,4.76586856045786,886.7179,4.290133
1654,6.464453,4.76268113704161,884.93604,4.289076
1655,6.4905167,4.76348188264694,904.4344,4.2892447
1656,6.4688053,4.76134728432977,886.0287,4.2911916
1657,6.4644713,4.75996347806949,894.6763,4.2890773
1658,6.463785,4.75892438858852,891.09955,4.2897477
1659,6.4707136,4.76014618673831,873.42084,4.287596
1660,6.4623103,4.76190183437766,888.0517,4.288907
1661,6.4893293,4.76382408770569,878.7268,4.2909684
1662,6.4782357,4.76259897324044,897.12335,4.2896805
1663,6.489298,4.7611253972011,876.48096,4.290079
1664,6.504871,4.76144484818529,885.2843,4.290989
1665,6.508704,4.75746616322996,882.9846,4.289731
1666,6.4941096,4.76154243273829,877.90027,4.290181
1667,6.479324,4.75870704357951,873.9233,4.2884307
1668,6.513263,4.76528845713915,892.06116,4.292348
1669,6.501213,4.76234768643158,881.49524,4.290191
1670,6.5196896,4.76193131145209,866.3178,4.290112
1671,6.484385,4.76208869220076,862.7659,4.2857804
1672,6.4863997,4.7601837717553,871.89154,4.2883606
1673,6.4736257,4.76393596577286,878.7277,4.289255
1674,6.5081663,4.76467096526429,892.7925,4.287595
1675,6.4990115,4.7605810023642,898.22687,4.2876835
1676,6.4817314,4.76175714507923,892.2835,4.2858963
1677,6.464801,4.76503761675167,869.8915,4.287269
1678,6.4775023,4.75934365061562,886.06494,4.286259
1679,6.477156,4.76211849756501,879.0864,4.2861114
1680,6.47867,4.76118005990082,878.8917,4.2889953
1681,6.5008645,4.76348694536076,874.16125,4.286278
1682,6.49453,4.76392310660723,881.1851,4.285888
1683,6.491081,4.76050013263421,895.1259,4.285807
1684,6.4984818,4.76112274826942,898.3364,4.289388
1685,6.460579,4.76192331946808,889.7449,4.287072
1686,6.4878936,4.76238601696181,893.35345,4.2851543
1687,6.4847603,4.76352920513474,887.70544,4.288033
1688,6.474895,4.7612682192865,883.1158,4.2882323
1689,6.4896426,4.75963215315967,885.39465,4.2871375
1690,6.5175467,4.76511923724038,888.3979,4.287501
1691,6.5023136,4.76113533943903,877.2399,4.2887454
1692,6.5007753,4.76052716940508,897.6244,4.287609
1693,6.497498,4.75816065112574,884.4346,4.2873125
1694,6.493985,4.75834829026213,885.9731,4.285241
1695,6.4846864,4.76391987645052,884.8278,4.28792
1696,6.47614,4.76154523453729,886.0553,4.289131
1697,6.475857,4.75708909256757,870.4516,4.288494
1698,6.4912825,4.76247853569402,878.83044,4.285567
1699,6.495406,4.76052395254751,894.90497,4.286841
1700,6.5052176,4.75960386854309,897.51697,4.287955
1701,6.471019,4.76328965487674,897.92755,4.2846932
1702,6.490129,4.7589395501699,903.39813,4.2845073
1703,6.4988074,4.76153284400209,874.27856,4.286158
1704,6.5304103,4.75910207865783,884.87006,4.28694
1705,6.48145,4.764088674513,886.8922,4.287498
1706,6.470091,4.75749681820406,872.816,4.2882366
1707,6.4983993,4.76019445835601,880.00244,4.283773
1708,6.505103,4.76054890291083,876.16223,4.2873297
1709,6.5187073,4.76241454892192,886.8113,4.2850685
1710,6.500169,4.75815036340458,879.5396,4.2854786
1711,6.497947,4.76299873364239,887.7416,4.286834
1712,6.4786525,4.76260591761433,882.1598,4.2857003
1713,6.509929,4.75961010559337,880.46545,4.2831416
1714,6.493299,4.76397007497038,890.36176,4.287186
1715,6.487055,4.76020156942535,883.85443,4.2838073
1716,6.5032825,4.76597128442342,881.2833,4.283687
1717,6.505391,4.75934499229788,872.4317,4.283453
1718,6.490038,4.75960594726023,875.1903,4.284091
1719,6.477227,4.75919768588628,874.856,4.2840796
1720,6.4780955,4.75798250550714,880.69116,4.284029
1721,6.484172,4.76226916899886,875.2188,4.2845335
1722,6.4938464,4.75879327398095,874.95013,4.2843485
1723,6.4954653,4.75784000982493,875.8579,4.284883
1724,6.471448,4.75922958738401,878.86053,4.2854514
1725,6.4944406,4.76141345627699,877.7586,4.2842975
1726,6.493858,4.75981609518826,893.6018,4.284907
1727,6.4823575,4.76062344464537,895.3751,4.2871323
1728,6.487535,4.76057366007411,885.7523,4.2872605
1729,6.501124,4.76208048122195,876.0722,4.286096
1730,6.4765854,4.75913407562776,879.70667,4.2856274
1731,6.4708457,4.75945205464468,910.7077,4.287775
1732,6.492631,4.75996187264464,885.7687,4.286776
1733,6.497444,4.76549871076661,881.78314,4.2858357
1734,6.515059,4.75935708184061,872.2494,4.285762
1735,6.5143104,4.76067910342802,875.86066,4.2851176
1736,6.495705,4.76272169922193,892.30237,4.285035
1737,6.4832683,4.76405633140344,907.5596,4.2852015
1738,6.488731,4.75854404804231,881.9307,4.2847767
1739,6.503297,4.76078579842465,881.8686,4.2843947
1740,6.484624,4.76216363347011,881.0585,4.2844176
1741,6.495962,4.7601410157925,887.2702,4.283964
1742,6.497731,4.7621675350941,873.6112,4.2840934
1743,6.500374,4.7647609144019,879.98157,4.2849264
1744,6.506874,4.75790704081915,881.3792,4.2853913
1745,6.502039,4.759264424573,898.7412,4.2858486
1746,6.5053835,4.76394802254914,907.71405,4.284907
1747,6.497975,4.76258985832266,881.4236,4.285173
1748,6.522515,4.75991467538757,903.2088,4.284519
1749,6.5239224,4.76186100366265,900.0138,4.285486
1750,6.513618,4.76223692901284,894.11816,4.2851954
1751,6.5212803,4.76212100684678,895.2963,4.28421
1752,6.5314116,4.76511872982516,892.8154,4.2848544
1753,6.5268707,4.76406743754234,895.08746,4.2849298
1754,6.4683213,4.76158617539938,898.8569,4.2851768
1755,6.506479,4.76267329095349,885.994,4.2837286
1756,6.473522,4.76140756514916,884.9493,4.284338
1757,6.492413,4.75726376209924,883.71497,4.2848015
1758,6.4952,4.76187772296612,883.71533,4.284009
1759,6.5214124,4.76139996147543,891.2141,4.2841396
1760,6.5152254,4.7593825185023,894.476,4.284025
1761,6.5069704,4.76306892316113,894.744,4.285323
1762,6.500633,4.76381838483646,892.573,4.285236
1763,6.493812,4.76492505373444,894.7449,4.2843804
1764,6.5198298,4.76264307701372,899.61334,4.284027
1765,6.5096316,4.76412403140956,894.85284,4.2842813
1766,6.5074058,4.76267463911695,884.7654,4.2837105
1767,6.4981666,4.76082689547905,878.87854,4.284736
1768,6.4934173,4.7634817708413,886.4863,4.284752
1769,6.491765,4.76474814564608,886.3226,4.2852983
1770,6.5076075,4.76042671980265,876.7933,4.2855406
1771,6.491095,4.76014870162943,901.1924,4.2850347
1772,6.481574,4.76152110836122,898.55475,4.2839856
1773,6.498241,4.75861922449123,883.19135,4.28576
1774,6.489828,4.76411290860824,877.8024,4.2848206
1775,6.5099096,4.76044044288711,896.5093,4.2840796
1776,6.516217,4.76270730818759,874.57965,4.283817
1777,6.5115066,4.76584734253559,893.99493,4.283932
1778,6.491274,4.76198128798726,878.7278,4.285449
1779,6.4967947,4.76019372207021,880.40686,4.2842016
1780,6.4845524,4.76344437246089,885.5455,4.2859735
1781,6.525479,4.76211837683396,894.23773,4.284233
1782,6.496077,4.76278107602188,889.5619,4.285029
1783,6.506073,4.75638948776851,898.2534,4.2833877
1784,6.513965,4.76386341489104,899.374,4.2858105
1785,6.5216403,4.76476197876702,906.3152,4.285226
1786,6.5134535,4.76423476509083,902.0718,4.28588
1787,6.5134697,4.75618139133833,885.2753,4.2851005
1788,6.521496,4.76122533496919,904.5538,4.2852254
1789,6.5020347,4.762485045717,900.5912,4.2865458
1790,6.506117,4.76305131787722,899.9705,4.2875023
1791,6.5196767,4.7619076749772,888.1261,4.287394
1792,6.5234146,4.76446884032123,893.7595,4.2876873
1793,6.5131774,4.76350450524294,893.66656,4.286333
1794,6.4916687,4.76347794814181,880.65485,4.284902
1795,6.5159445,4.7591790786022,886.5118,4.2841935
1796,6.5089974,4.75993481725727,875.76715,4.283706
1797,6.4922447,4.75943055690461,881.3433,4.2839036
1798,6.4945893,4.7575873108331,882.22,4.2839136
1799,6.489188,4.76296006247525,884.674,4.2857256
1800,6.4920716,4.75889438466986,870.5034,4.283988
1801,6.5012603,4.75905891450474,876.856,4.285189
1802,6.51499,4.76222045896432,886.2074,4.2857823
1803,6.5022182,4.76364598730943,881.1824,4.2841043
1804,6.508511,4.7587303405178,864.2286,4.2843356
1805,6.5286574,4.76086753444339,878.191,4.2851186
1806,6.50662,4.75925009252643,869.75226,4.286525
1807,6.5008283,4.75794913169306,873.8048,4.2857957
1808,6.49434,4.75937077716402,878.8719,4.286041
1809,6.4983206,4.76017830109409,885.58575,4.2855706
1810,6.526422,4.75962169187793,871.1612,4.285947
1811,6.502338,4.76189115279372,870.9663,4.284793
1812,6.510214,4.76450655824877,873.75195,4.284645
1813,6.499768,4.75655316641893,883.1101,4.2849917
1814,6.510461,4.75759903756398,876.3173,4.2862806
1815,6.458615,4.76035724900197,882.6408,4.2847714
1816,6.4823546,4.76371334615848,877.4634,4.2849183
1817,6.4664316,4.76149735094533,878.1508,4.284967
1818,6.4682927,4.7571050736073,874.13385,4.2854505
1819,6.4670625,4.7628117813947,885.0303,4.284943
1820,6.467472,4.75817252855798,883.7365,4.2848325
1821,6.490866,4.76133394829097,886.6615,4.283849
1822,6.45423,4.76209596167044,900.8243,4.283998
1823,6.478822,4.7653354435184,884.67114,4.2837653
1824,6.5072365,4.76122875141858,901.03516,4.2834764
1825,6.489985,4.76578371926728,894.94574,4.283492
1826,6.4799013,4.76243551243449,886.6252,4.283279
1827,6.495951,4.7614919023794,885.499,4.2837048
1828,6.502583,4.76370923824959,880.26105,4.28387
1829,6.474085,4.75808492321814,880.2708,4.2837715
1830,6.479671,4.76252703240446,887.6007,4.2837524
1831,6.4922323,4.76152366553074,886.64575,4.2842245
1832,6.4667616,4.75839131014406,897.60394,4.282669
1833,6.489793,4.76069234569681,894.7649,4.2836356
1834,6.464198,4.75797733388022,893.0953,4.2841754
1835,6.480164,4.76283326665267,893.34937,4.283866
1836,6.495949,4.76313397759718,899.1957,4.284209
1837,6.486242,4.76391845906856,892.2265,4.284356
1838,6.4968166,4.76193237635467,889.4674,4.28402
1839,6.4875565,4.76392181992044,892.29175,4.283509
1840,6.5047655,4.76106654756223,882.3089,4.2846165
1841,6.5174184,4.7635313791808,903.549,4.284569
1842,6.5084677,4.76439096465247,900.9742,4.284921
1843,6.500777,4.76225901491111,900.4478,4.2841473
1844,6.5113072,4.76097432262071,900.28174,4.2838492
1845,6.520697,4.76817973793863,909.9986,4.284818
1846,6.4969687,4.76148272367126,875.14294,4.283137
1847,6.5050807,4.76297553034229,900.9849,4.283596
1848,6.515852,4.76284301650129,880.1361,4.283093
1849,6.536795,4.75925863156422,884.947,4.283633
1850,6.5320063,4.76223354845243,895.9114,4.2839346
1851,6.502758,4.76403393841311,906.9481,4.2836733
1852,6.514176,4.7652161095345,897.4939,4.2832065
1853,6.5140905,4.75926699792511,894.4761,4.283644
1854,6.5057,4.75945479375051,891.6196,4.2836995
1855,6.5049324,4.76159512760809,875.8406,4.285499
1856,6.5349293,4.76360235886786,876.294,4.2844343
1857,6.4850526,4.76126842361261,889.61975,4.285431
1858,6.507072,4.76058703083596,881.1575,4.283354
1859,6.5027785,4.76257964413545,891.8231,4.283058
1860,6.5057683,4.76912808668655,903.98883,4.283666
1861,6.492559,4.76284190783328,903.219,4.2834487
1862,6.5117307,4.76379299113758,883.4965,4.283955
1863,6.4924974,4.76129712554584,903.21826,4.282969
1864,6.4977937,4.76347373186753,891.4221,4.2846484
1865,6.474737,4.76198691470727,905.78033,4.2852993
1866,6.513134,4.76339826303459,912.19293,4.283876
1867,6.4994526,4.76290569727566,895.5106,4.2844677
1868,6.5120554,4.76550764466888,900.2641,4.283238
1869,6.501182,4.75986923017925,888.9901,4.2852015
1870,6.520663,4.76316641930662,905.36206,4.2854886
1871,6.5142183,4.76681745549001,889.19244,4.2840486
1872,6.511954,4.76020198342827,876.481,4.2845263
1873,6.5087085,4.75939024277161,875.1116,4.284593
1874,6.5092926,4.76516476228246,875.91895,4.2842903
1875,6.4797115,4.76412297747135,885.02594,4.2844467
1876,6.4987044,4.75851213592004,887.9785,4.285362
1877,6.4942584,4.76111622249735,886.02856,4.284421
1878,6.4700556,4.75934323926836,885.25665,4.285964
1879,6.509319,4.7666186360539,891.56366,4.285285
1880,6.4621315,4.76203023147624,885.2515,4.28343
1881,6.473559,4.76312050834476,901.8499,4.2843213
1882,6.462039,4.75861417433696,882.73566,4.2838063
1883,6.46496,4.76015680275096,887.1479,4.283643
1884,6.46862,4.76240527210831,895.7575,4.284779
1885,6.453728,4.76144407950365,890.4994,4.2838416
1886,6.466417,4.76391395901041,874.2173,4.2856236
1887,6.442368,4.7612432114024,892.7383,4.2846856
1888,6.466163,4.75692739992524,876.9946,4.28385
1889,6.464556,4.7629496674199,872.1365,4.283918
1890,6.4747834,4.75655902144355,889.4107,4.2837768
1891,6.49835,4.76037471624863,885.502,4.284048
1892,6.475851,4.75811564914697,877.36456,4.285878
1893,6.50878,4.76286034023584,887.2479,4.2840924
1894,6.4782796,4.76000315882176,870.1737,4.284375
1895,6.4721036,4.76518577750102,899.1823,4.2842684
1896,6.4338403,4.7601260986215,891.32196,4.284012
1897,6.4368067,4.75947660719843,898.2559,4.2844844
1898,6.483986,4.7618784245493,898.80066,4.284966
1899,6.4621825,4.76298193685757,893.2125,4.286032
1900,6.4612045,4.76245461954251,887.55646,4.28574
1901,6.454634,4.76358379737916,882.4938,4.2865496
1902,6.4739494,4.76002674043375,884.78674,4.2864447
1903,6.506427,4.76626145220309,895.1341,4.2844524
1904,6.505372,4.76252889594295,906.27924,4.28533
1905,6.5123644,4.7625289625609,906.7119,4.2835383
1906,6.5078807,4.76085193460122,912.3551,4.2850966
1907,6.484079,4.7655227144569,892.2267,4.2847767
1908,6.477679,4.76295449591141,897.3899,4.2854495
1909,6.524896,4.76582055875192,903.604,4.2851973
1910,6.513783,4.76354981381193,895.9609,4.2864523
1911,6.495688,4.76244631230018,901.1661,4.2869143
1912,6.499732,4.76312529222344,893.38025,4.2877307
1913,6.4990597,4.76313628641248,897.8507,4.2855167
1914,6.50803,4.76117257701436,901.0102,4.28778
1915,6.5041785,4.76121080830861,887.6831,4.2871175
1916,6.519809,4.75834783853927,887.41455,4.2883625
1917,6.5183096,4.76302939315448,883.86926,4.2851777
1918,6.501702,4.76353658831652,888.9141,4.28536
1919,6.522833,4.75876425009649,886.4191,4.287054
1920,6.497594,4.76131775669893,896.06085,4.2849464
1921,6.5176234,4.76307761056907,904.3368,4.2850866
1922,6.5256524,4.76259866051753,878.1376,4.285285
1923,6.5130334,4.75987148686616,879.2372,4.2864885
1924,6.531123,4.76515978294772,879.69336,4.2858934
1925,6.5363555,4.76202632468531,866.5429,4.2867494
1926,6.500735,4.76026925613165,881.1378,4.286851
1927,6.510273,4.76050176555628,892.55566,4.289638
1928,6.484793,4.76315354504228,884.69336,4.28727
1929,6.5063167,4.76470998015468,879.58795,4.2865906
1930,6.4913287,4.76210253866819,869.33527,4.2852106
1931,6.4986053,4.76062100875501,885.2417,4.286886
1932,6.497004,4.76296853791401,877.18787,4.287598
1933,6.4967823,4.76484895029415,894.8581,4.286788
1934,6.494771,4.76126999872478,887.7995,4.2871213
1935,6.493883,4.75947001591002,879.7284,4.2877
1936,6.499812,4.76059694393434,873.7421,4.2877765
1937,6.5011644,4.76402962991538,879.945,4.2874084
1938,6.481968,4.76111683758435,877.0427,4.2886066
1939,6.4724417,4.75865279152989,879.45715,4.286773
1940,6.4662356,4.75991901364045,871.6716,4.288396
1941,6.4914346,4.7611006201145,877.54767,4.2882285
1942,6.453748,4.76029462938198,884.3597,4.288552
1943,6.47198,4.76316889193863,876.2366,4.286747
1944,6.4617805,4.76145612553904,872.9734,4.2865014
1945,6.483523,4.76088412985596,872.74,4.2859063
1946,6.5039263,4.76302682423566,883.2904,4.2860036
1947,6.4919343,4.75739480564759,884.89685,4.284986
1948,6.4997296,4.75960764309409,887.4998,4.2850456
1949,6.5007977,4.75818419145897,890.1328,4.2852254
1950,6.5216627,4.76318752673898,898.5945,4.2848167
1951,6.5185285,4.76063204948464,885.40265,4.283819
1952,6.5191445,4.76036324663627,873.99567,4.284232
1953,6.510086,4.76044817602518,885.86804,4.2846746
1954,6.539053,4.76058671845309,893.2445,4.287347
1955,6.500908,4.76101121672793,892.0229,4.2840724
1956,6.523713,4.76290110082568,896.37335,4.2866035
1957,6.4938755,4.7639809918228,888.2375,4.286238
1958,6.473627,4.76407592611448,879.36053,4.287972
1959,6.4791636,4.76015282162503,886.05884,4.288809
1960,6.4724193,4.76119254237295,884.44385,4.287319
1961,6.4745173,4.76493800004058,890.185,4.285825
1962,6.4816537,4.76235230807806,880.5891,4.2854605
1963,6.4665313,4.76208470719648,885.2052,4.28424
1964,6.4845767,4.76276499343059,880.5609,4.2861614
1965,6.4857926,4.76535513407341,877.55896,4.2852964
1966,6.4998436,4.76066631217507,884.4635,4.286382
1967,6.500914,4.77098434972308,898.4871,4.2844763
1968,6.4847784,4.75812660347336,876.77045,4.2844763
1969,6.495436,4.76082706086559,893.7852,4.286555
1970,6.4804635,4.75984645952729,886.53674,4.285843
1971,6.4984417,4.76140423148415,877.59753,4.288198
1972,6.503562,4.76062775141893,881.61957,4.2849536
1973,6.4938154,4.76019983366658,888.7644,4.283598
1974,6.4786606,4.75961494924238,879.7233,4.284528
1975,6.5127726,4.75901719324363,880.68726,4.2850294
1976,6.5288563,4.75952557431066,882.6107,4.2842336
1977,6.513738,4.76110635854167,887.68787,4.284225
1978,6.500352,4.76187352268375,886.2534,4.285117
1979,6.485028,4.76130989119796,881.08466,4.284584
1980,6.497498,4.76219109030504,885.0742,4.2879596
1981,6.5217366,4.76561936993869,899.02765,4.287742
1982,6.504395,4.76295992838299,895.46063,4.285119
1983,6.505656,4.76230881812929,891.0375,4.2860947
1984,6.5305467,4.76407857625539,889.0367,4.285208
1985,6.522757,4.76547386341394,891.96356,4.2844906
1986,6.4893413,4.76356951550513,885.01184,4.284069
1987,6.488451,4.76425242810554,902.6158,4.2847476
1988,6.4816957,4.76207788061386,882.59686,4.2847896
1989,6.498158,4.75986280804889,881.89453,4.2848086
1990,6.5093017,4.76417851556643,875.7978,4.2839932
1991,6.485967,4.76349921746535,896.8075,4.283779
1992,6.53666,4.76876435253674,898.75024,4.283353
1993,6.5080895,4.76342460443816,903.62555,4.284697
1994,6.534618,4.76115712903818,898.9823,4.2838473
1995,6.5145555,4.76109069522207,904.8221,4.284595
1996,6.5253954,4.7646062017214,904.32733,4.2844777
1997,6.518125,4.76173973313905,894.1929,4.2836175
1998,6.4938283,4.76238178970596,897.1564,4.283471
1999,6.501861,4.76534700857025,909.0368,4.283603
2000,6.495678,4.76341984225547,916.4629,4.2831774
2001,6.491839,4.76159838944832,892.184,4.2844076
2002,6.522365,4.76171141087748,895.9345,4.2855964
2003,6.484895,4.76423589498407,886.5118,4.2844906
2004,6.508974,4.75775461062702,904.6248,4.283846
2005,6.492898,4.76343598704918,892.7686,4.2844496
2006,6.5129204,4.76082195372124,908.0973,4.2848296
2007,6.509422,4.76703880915124,909.637,4.2853503
2008,6.5074005,4.76453317366066,915.8373,4.2848234
2009,6.5212164,4.76691544041549,920.7491,4.2854466
2010,6.5127883,4.76446937607228,927.96576,4.2845626
2011,6.5357175,4.76968530084716,912.70996,4.2845554
2012,6.506676,4.76613030630626,929.0785,4.2838454
2013,6.4814377,4.76489631411919,926.00085,4.2839403
2014,6.5028124,4.76226641487171,934.12317,4.284576
2015,6.4810905,4.76700188423062,930.8006,4.2867694
2016,6.4790726,4.76141312642151,913.73096,4.2838464
2017,6.464098,4.76103130476257,926.374,4.28637
2018,6.468001,4.76436478696643,912.8009,4.2854576
2019,6.490932,4.76064194665296,910.90063,4.284979
2020,6.4789033,4.76739899500633,922.70435,4.284347
2021,6.4839773,4.7652592985613,923.8392,4.2844973
2022,6.479276,4.76795887819048,917.55634,4.2840424
2023,6.4496617,4.76342606362337,917.859,4.2840023
2024,6.466569,4.76640400274787,908.6786,4.2854085
2025,6.4484043,4.76750977461996,909.745,4.285091
2026,6.475253,4.76607692833535,901.91205,4.286165
2027,6.4602427,4.76573222357118,922.71075,4.2847767
2028,6.4333262,4.76558783478009,916.0088,4.2853928
2029,6.473713,4.76491822446956,922.09045,4.2833934
2030,6.491911,4.76503028368709,903.81506,4.283143
2031,6.4649796,4.76318084504737,904.2538,4.283749
2032,6.454178,4.7624875464705,900.68506,4.283474
2033,6.47023,4.7622153515685,911.2261,4.2841086
2034,6.4734387,4.75825187349932,909.1793,4.283365
2035,6.465354,4.76584148826853,915.8458,4.2839527
2036,6.4520636,4.763543756474,906.99603,4.28463
2037,6.481093,4.764259063977,894.479,4.2836223
2038,6.491471,4.76626375739465,918.57935,4.2834606
2039,6.4781585,4.76509804680707,912.7872,4.2839794
2040,6.4897547,4.76380643988577,899.4515,4.284446
2041,6.498413,4.76079420536941,885.0471,4.284342
2042,6.4842687,4.76482760363936,899.8276,4.284923
2043,6.487193,4.75955318621957,900.5098,4.2852387
2044,6.4837866,4.76152745854143,898.68134,4.28513
2045,6.4749317,4.76012964073245,888.8093,4.2842655
2046,6.4937067,4.76266340861022,888.871,4.2841296
2047,6.4692216,4.76427846529654,880.1434,4.2855544
2048,6.475006,4.76504913861736,896.56226,4.2845783
2049,6.462745,4.76181699088791,889.0127,4.284261
2050,6.484059,4.76565657201535,896.7129,4.2846646
2051,6.485194,4.76281571699115,894.8544,4.285394
2052,6.4789867,4.76179794266141,905.12866,4.2852173
2053,6.4900737,4.76351089154564,891.2263,4.2843447
2054,6.469904,4.76538171716992,888.6845,4.284793
2055,6.5019674,4.76319954272213,899.07697,4.283781
2056,6.482483,4.76120073274104,894.29224,4.284806
2057,6.4704375,4.76406753556866,900.7155,4.2851067
2058,6.4954996,4.76095376729373,897.57935,4.285248
2059,6.4745502,4.76359412820683,900.48804,4.2842426
2060,6.4812765,4.76322161360763,903.53534,4.2845373
2061,6.479827,4.76149806985846,904.63367,4.284912
2062,6.47954,4.76310155273287,907.7302,4.2848163
2063,6.4869714,4.76169863913933,906.65106,4.2842727
2064,6.4896073,4.76651774078955,907.6065,4.2844796
2065,6.484526,4.76464241419357,909.1185,4.284716
2066,6.47855,4.76783431649243,907.327,4.2850986
2067,6.4817314,4.76470281004344,910.7495,4.285206
2068,6.4560738,4.76445384548961,906.8402,4.2847304
2069,6.4399157,4.76662682802516,921.61755,4.2841363
2070,6.442702,4.76432760475062,910.0266,4.284612
2071,6.458097,4.76113109427674,890.3629,4.283979
2072,6.444445,4.76257752581556,909.49884,4.2840743
2073,6.4529877,4.76226778670803,901.5988,4.2843213
2074,6.4794607,4.76203048149063,913.0629,4.2844257
2075,6.4663095,4.76672068572737,904.0341,4.2845936
2076,6.4659,4.76710566939793,896.75665,4.283891
2077,6.484602,4.76545049236477,878.35016,4.284876
2078,6.4476914,4.75828733905757,878.39667,4.285551
2079,6.471315,4.76189135212628,893.00336,4.28495
2080,6.4671745,4.76521294391273,909.7125,4.2842746
2081,6.4619975,4.76395254624869,907.53723,4.284492
2082,6.500274,4.76311122528378,913.23395,4.28545
2083,6.464167,4.76042894279918,892.85297,4.284957
2084,6.4954805,4.76101286090721,884.6772,4.28511
2085,6.4663553,4.75858747515173,897.6922,4.2848783
2086,6.469225,4.76316042726618,888.2058,4.285436
2087,6.478099,4.76146711079564,893.8087,4.2856603
2088,6.4732904,4.76361466170076,887.30975,4.2848096
2089,6.4610305,4.76236546708969,900.59735,4.284874
2090,6.4358487,4.76462124719158,899.3983,4.285165
2091,6.459584,4.76392677717789,893.10803,4.2855096
2092,6.4612565,4.76207681394842,898.16565,4.2861576
2093,6.45262,4.76394020538486,905.6238,4.285403
2094,6.469862,4.76575657234327,908.4525,4.284827
2095,6.4599137,4.76186598919363,904.14075,4.284984
2096,6.4350376,4.76105889294243,916.19727,4.2846746
2097,6.467491,4.76426462492831,913.5511,4.284284
2098,6.457842,4.76311964629933,910.3056,4.285619
2099,6.460902,4.76243370418808,909.3392,4.28514
2100,6.443807,4.76195401798597,905.64294,4.285331
2101,6.4496675,4.76288169008105,914.8661,4.2847047
2102,6.430765,4.76388119697165,903.5468,4.2847557
2103,6.4314866,4.75916409964189,911.0611,4.2843328
2104,6.4337425,4.76214725819861,909.01935,4.2847247
2105,6.4360747,4.76191389627862,899.8881,4.285123
2106,6.423405,4.7581541325934,892.324,4.285291
2107,6.4447823,4.76340429623349,902.43994,4.2855124
